Wochendatum	Gruppe	Sterbefallzahl	Erwartete_Sterbefahllzahl	zscore	Hochrechnung
2023-10-01	45-64 Jahre	2081	2156.02602027118	-1.23037693316592	nein
2023-10-08	45-64 Jahre	2110	2165.55637284374	-0.907601079655641	nein
2023-10-15	45-64 Jahre	2234	2175.72260895956	0.941487358935823	nein
2023-10-22	45-64 Jahre	2222	2186.36392088191	0.575245593989149	nein
2023-10-29	45-64 Jahre	2238	2197.31010926217	0.654884260289298	nein
2023-11-05	45-64 Jahre	2288	2208.38371070999	1.27437955775762	nein
2023-11-12	45-64 Jahre	2236	2219.40238755859	0.266226651345368	nein
2023-11-19	45-64 Jahre	2269	2230.18156023405	0.620058459665625	nein
2023-11-26	45-64 Jahre	2339	2240.53724927055	1.5621928044978	nein
2023-12-03	45-64 Jahre	2456	2250.28908033544	3.23188327687051	nein
2023-12-10	45-64 Jahre	2472	2259.26339247184	3.33387298226081	nein
2023-12-17	45-64 Jahre	2371	2267.29637802825	1.63467625339476	nein
2023-12-24	45-64 Jahre	2429	2274.23717332205	2.42694209609172	nein
2023-12-31	45-64 Jahre	2379	2279.9508128056	1.55735956392197	nein
2024-01-07	45-64 Jahre	2348	2284.32095705674	1.00277419591133	nein
2024-01-14	45-64 Jahre	2446	2287.25230676909	2.48156673457105	nein
2024-01-21	45-64 Jahre	2443	2288.67262127409	2.41250048170276	nein
2024-01-28	45-64 Jahre	2430	2288.53427087641	2.21356042377077	nein
2024-02-04	45-64 Jahre	2494	2286.81526699971	3.22856178266471	nein
2024-02-11	45-64 Jahre	2523	2283.51973209109	3.72650064686005	nein
2024-02-18	45-64 Jahre	2438	2278.67779143446	2.49568836996575	nein
2024-02-25	45-64 Jahre	2315	2272.34489031258	0.674722541136549	nein
2024-03-03	45-64 Jahre	2322	2264.6005610783	0.908632107812671	nein
2024-03-10	45-64 Jahre	2275	2255.5466844069	0.30945493308916	nein
2024-03-17	45-64 Jahre	2217	2245.30530617367	-0.452959466426154	nein
2024-03-24	45-64 Jahre	2188	2234.01608510513	-0.739337762522378	nein
2024-03-31	45-64 Jahre	2205	2221.83345592991	-0.270646921054464	nein
2024-04-07	45-64 Jahre	2149	2208.92359785569	-0.969585339409376	nein
2024-04-14	45-64 Jahre	2017	2195.46129879436	-2.92413743065482	nein
2024-04-21	45-64 Jahre	2162	2181.62680212278	-0.318652796224743	nein
2024-04-28	45-64 Jahre	2135	2167.60271543743	-0.531632874966294	nein
2024-05-05	45-64 Jahre	2216	2153.57105047109	1.01397169698374	nein
2024-05-12	45-64 Jahre	2044	2139.71045094893	-1.57908806115606	nein
2024-05-19	45-64 Jahre	2160	2126.1936515817	0.553881823738615	nein
2024-05-26	45-64 Jahre	2032	2113.1851975153	-1.34653797052387	nein
2024-06-02	45-64 Jahre	1991	2100.83944019376	-1.83159940797864	nein
2024-06-09	45-64 Jahre	2085	2089.29881343266	-0.0712727311407079	nein
2024-06-16	45-64 Jahre	2250	2078.692383081	2.80881674039844	nein
2024-06-23	45-64 Jahre	2102	2069.13465533963	0.545939539823696	nein
2024-06-30	45-64 Jahre	2270	2060.72462281203	3.436058969881	nein
2024-07-07	45-64 Jahre	1981	2053.54502374321	-1.22009604751047	nein
2024-07-14	45-64 Jahre	2045	2047.66178857821	-0.0445743658902185	nein
2024-07-21	45-64 Jahre	2037	2043.12364875965	-0.102688809264732	nein
2024-07-28	45-64 Jahre	2001	2039.9618853166	-0.655629859450276	nein
2024-08-04	45-64 Jahre	2060	2038.19019894722	0.365332816482148	nein
2024-08-11	45-64 Jahre	2001	2037.8046885973	-0.619527248150515	nein
2024-08-18	45-64 Jahre	2147	2038.78393159285	1.79990124882866	nein
2024-08-25	45-64 Jahre	1983	2041.08916479237	-0.978694509063518	nein
2024-09-01	45-64 Jahre	2045	2044.66457257334	0.00561906364284521	nein
2024-09-08	45-64 Jahre	2055	2049.43769335385	0.0930281268800253	nein
2024-09-15	45-64 Jahre	1934	2055.31996138028	-2.04745527299519	nein
2024-09-22	45-64 Jahre	2090	2062.20740431385	0.462516317826392	nein
2024-09-29	45-64 Jahre	2086	2069.98151938144	0.266312293857464	nein
2024-10-06	45-64 Jahre	2078	2078.51035122808	-0.00847805683698952	nein
2024-10-13	45-64 Jahre	2171	2087.64979289204	1.37241350121936	nein
2024-10-20	45-64 Jahre	2147	2097.24512737944	0.819468722478549	nein
2024-10-27	45-64 Jahre	2111	2107.13282111283	0.0637682775362003	nein
2024-11-03	45-64 Jahre	1977	2117.14257216735	-2.33215310806661	nein
2024-11-10	45-64 Jahre	2189	2127.09960593413	1.01117866337598	nein
2024-11-17	45-64 Jahre	2103	2136.82719906585	-0.555401156738041	nein
2024-11-24	45-64 Jahre	2151	2146.14939981635	0.0792199843602402	nein
2024-12-01	45-64 Jahre	2252	2154.8938998764	1.57150833635893	nein
2024-12-08	45-64 Jahre	2166	2162.89500032635	0.0505120472406588	nein
2024-12-15	45-64 Jahre	2187	2169.99660322763	0.275841741229855	nein
2024-12-22	45-64 Jahre	2205	2176.05515151412	0.468452195589325	nein
2024-12-29	45-64 Jahre	2100	2180.94243400555	-1.31958175012751	nein
2025-01-05	45-64 Jahre	2270	2184.54817019638	1.37430788563363	nein
2025-01-12	45-64 Jahre	2367	2186.78229141361	2.87684830987073	nein
2025-01-19	45-64 Jahre	2321	2187.57684116858	2.1366509575708	nein
2025-01-26	45-64 Jahre	2403	2186.88742793434	3.44075151939009	nein
2025-02-02	45-64 Jahre	2390	2184.69417774504	3.27278933619348	nein
2025-02-09	45-64 Jahre	2459	2181.00215122983	4.41246499803103	nein
2025-02-16	45-64 Jahre	2490	2175.8412090171	4.9795791627915	nein
2025-02-23	45-64 Jahre	2462	2169.26532975876	4.65376436405645	nein
2025-03-02	45-64 Jahre	2470	2161.35140513295	4.90999180099995	nein
2025-03-09	45-64 Jahre	2366	2152.19755490352	3.43128387253826	nein
2025-03-16	45-64 Jahre	2330	2141.92102137574	3.031207578047	nein
2025-03-23	45-64 Jahre	2289	2130.6557155108	2.5642106171025	nein
2025-03-30	45-64 Jahre	2163	2118.54949592931	0.728120729060178	nein
2025-04-06	45-64 Jahre	2172	2105.76126672168	1.08645178356311	nein
2025-04-13	45-64 Jahre	2137	2092.45798037668	0.734113687651152	nein
2025-04-20	45-64 Jahre	2116	2078.81162850858	0.615254962166569	nein
2025-04-27	45-64 Jahre	1980	2064.99629592896	-1.4249274037787	nein
2025-05-04	45-64 Jahre	2097	2051.18534367652	0.7624404574428	nein
2025-05-11	45-64 Jahre	1967	2037.54877471135	-1.18920237228773	nein
2025-05-18	45-64 Jahre	2051	2024.25082297064	0.448722204941209	nein
2025-05-25	45-64 Jahre	1937	2011.44779321849	-1.26336394476759	nein
2025-06-01	45-64 Jahre	2060	1999.28616637754	1.0217654611475	nein
2025-06-08	45-64 Jahre	2012	1987.90097345586	0.407906118220766	nein
2025-06-15	45-64 Jahre	2051	1977.41443128554	1.24357203462903	nein
2025-06-22	45-64 Jahre	1972	1967.93482541733	0.0692565735999068	nein
2025-06-29	45-64 Jahre	2050	1959.55561986001	1.5328609593974	nein
2025-07-06	45-64 Jahre	2057	1952.35476996107	1.7744715744622	nein
2025-07-13	45-64 Jahre	1885	1946.39421351974	-1.0573194395085	nein
2025-07-20	45-64 Jahre	1966	1941.71951602455	0.415524692210757	nein
2025-07-27	45-64 Jahre	1851	1938.35964845828	-1.51075444911065	nein
2025-08-03	45-64 Jahre	1870	1936.32688009844	-1.14536779028046	nein
2025-08-10	45-64 Jahre	1871	1935.61677381083	-1.11575033664844	nein
2025-08-17	45-64 Jahre	2007	1936.2082771111	1.20790216589761	nein
2025-08-24	45-64 Jahre	2043	1938.0639083703	1.7843755239574	nein
2025-08-31	45-64 Jahre	1998	1941.13004357613	0.970063056656383	nein
2025-09-07	45-64 Jahre	1905	1945.33731464912	-0.692974702512178	nein
2025-09-14	45-64 Jahre	1935	1950.60113507989	-0.267054777294522	nein
2025-09-21	45-64 Jahre	1951	1956.82237224944	-0.099412016057746	nein
2025-09-28	45-64 Jahre	1931	1963.88818789797	-0.561758962595568	nein
2025-10-05	45-64 Jahre	1936	1971.6730685451	-0.608188693492289	nein
2025-10-12	45-64 Jahre	2006	1980.04006602259	0.439304218004726	nein
2025-10-19	45-64 Jahre	1969	1988.84226453108	-0.336281692733872	nein
2025-10-26	45-64 Jahre	2097	1997.92448474783	1.65874388989747	nein
2025-11-02	45-64 Jahre	2014	2007.12522759173	0.11568913672395	nein
2025-11-09	45-64 Jahre	2066	2016.2788505283	0.831770704968676	nein
2025-11-16	45-64 Jahre	1992	2025.21795815437	-0.55818057761967	nein
2025-11-23	45-64 Jahre	2000	2033.77597676466	-0.566297035914243	nein
2025-11-30	45-64 Jahre	2167	2041.789870324	2.06825233576444	nein
2025-12-07	45-64 Jahre	2118	2049.10294350329	1.14093743010728	nein
2025-12-14	45-64 Jahre	2029	2055.56766699044	-0.44259888076927	nein
2025-12-21	45-64 Jahre	2193	2061.0484519665	2.16749960491787	nein
2025-12-28	45-64 Jahre	2034	2065.42429518143	-0.522306192331203	nein
2026-01-04	45-64 Jahre	2241	2068.59121408152	2.81747333269058	nein
2026-01-11	45-64 Jahre	2311	2070.46439334341	3.90847593067381	nein
2026-01-18	45-64 Jahre	2259	2070.97997012449	3.06643146730621	nein
2026-01-25	45-64 Jahre	2157	2070.09639523352	1.42849428140086	nein
2026-02-01	45-64 Jahre	2202	2067.79532085889	2.19887512514001	nein
2026-02-08	45-64 Jahre	2175	2064.08198179468	1.8220083953791	nein
2026-02-15	45-64 Jahre	2168	2058.98505538102	1.79298709910244	nein
2026-02-22	45-64 Jahre	2155	2052.5560045693	1.68818322105413	nein
2026-03-01	45-64 Jahre	2051	2044.86792750426	0.102008872119187	nein
2026-03-08	45-64 Jahre	2029	2036.01395466672	-0.117044544169151	nein
2026-03-15	45-64 Jahre	1925	2026.10524993427	-1.70449986351697	nein
2026-03-22	45-64 Jahre	1890	2015.26868406555	-2.12177120816691	ja
2026-03-29	45-64 Jahre	1867	2003.64425751629	-2.32328167819266	ja
2026-04-05	45-64 Jahre	1974	1991.3823538523	-0.293398859371202	ja
2026-04-12	45-64 Jahre	2010	1978.64090532335	0.528765429242486	ja
2026-04-19	45-64 Jahre	1989	1965.58254866513	0.396355022939622	ja
2026-04-26	45-64 Jahre	1855	1952.37184239694	-1.67069927544089	ja
2026-05-03	45-64 Jahre	1946	1939.17260744962	0.11646004742942	ja
2016-05-15	65-74 Jahre	2682	2619.93855434443	0.743777432288077	nein
2016-05-22	65-74 Jahre	2628	2598.04726756192	0.361348152312787	nein
2016-05-29	65-74 Jahre	2550	2577.01270997282	-0.3285363804978	nein
2016-06-05	65-74 Jahre	2463	2557.10816396316	-1.15457743529607	nein
2016-06-12	65-74 Jahre	2375	2538.58519103392	-2.02462033777024	nein
2016-06-19	65-74 Jahre	2457	2521.67148627703	-0.797993616136613	nein
2016-06-26	65-74 Jahre	2696	2506.56925238291	2.30658399820406	nein
2016-07-03	65-74 Jahre	2462	2493.45402185092	-0.38966968690896	nein
2016-07-10	65-74 Jahre	2512	2482.47384945614	0.365190950923145	nein
2016-07-17	65-74 Jahre	2469	2473.74879611996	-0.0589871121182535	nein
2016-07-24	65-74 Jahre	2700	2467.37062951922	2.84935915449893	nein
2016-07-31	65-74 Jahre	2569	2463.40267528932	1.30531217732391	nein
2016-08-07	65-74 Jahre	2434	2461.87976470302	-0.347886362625642	nein
2016-08-14	65-74 Jahre	2488	2462.80823938954	0.313205762111809	nein
2016-08-21	65-74 Jahre	2471	2466.16599015595	0.060150115877101	nein
2016-08-28	65-74 Jahre	2563	2471.90252446354	1.12587410014251	nein
2016-09-04	65-74 Jahre	2552	2479.93907479115	0.890373373116844	nein
2016-09-11	65-74 Jahre	2428	2490.1687771877	-0.773554704098591	nein
2016-09-18	65-74 Jahre	2490	2502.4569649733	-0.154108779015234	nein
2016-09-25	65-74 Jahre	2482	2516.64163597772	-0.428003716835062	nein
2016-10-02	65-74 Jahre	2475	2532.53416207608	-0.709706867145194	nein
2016-10-09	65-74 Jahre	2498	2549.92031627794	-0.638027839040401	nein
2016-10-16	65-74 Jahre	2646	2568.56169446849	0.940231881286631	nein
2016-10-23	65-74 Jahre	2640	2588.19760541453	0.627614010740443	nein
2016-10-30	65-74 Jahre	2607	2608.54749332895	-0.0187389238334496	nein
2016-11-06	65-74 Jahre	2628	2629.31394188603	-0.015847189129618	nein
2016-11-13	65-74 Jahre	2653	2650.18628719148	0.033791870177451	nein
2016-11-20	65-74 Jahre	2722	2670.84484034599	0.610127818321704	nein
2016-11-27	65-74 Jahre	2580	2690.96568888586	-1.331933821321	nein
2016-12-04	65-74 Jahre	2651	2710.22601201011	-0.706006390061425	nein
2016-12-11	65-74 Jahre	2770	2728.30980904415	0.492245050051422	nein
2016-12-18	65-74 Jahre	2811	2744.91390634261	0.776795472042874	nein
2016-12-25	65-74 Jahre	2838	2759.75407732409	0.916608890246194	nein
2017-01-01	65-74 Jahre	2926	2772.57108610784	1.78539744748884	nein
2017-01-08	65-74 Jahre	2920	2783.13644963353	1.59124016611566	nein
2017-01-15	65-74 Jahre	3129	2791.25770808943	3.87726521190626	nein
2017-01-22	65-74 Jahre	3030	2796.78300017654	2.69056556209546	nein
2017-01-29	65-74 Jahre	3002	2799.60475856863	2.33814467256927	nein
2017-02-05	65-74 Jahre	3306	2799.66237130458	5.7537914769341	nein
2017-02-12	65-74 Jahre	3128	2796.94369521866	3.79997758021106	nein
2017-02-19	65-74 Jahre	3035	2791.48535544986	2.8119215942739	nein
2017-02-26	65-74 Jahre	3140	2783.37181746806	4.09884947882557	nein
2017-03-05	65-74 Jahre	2924	2772.73327139758	1.76243095889656	nein
2017-03-12	65-74 Jahre	2809	2759.74241910542	0.578826509099962	nein
2017-03-19	65-74 Jahre	2692	2744.61029919017	-0.623910567329819	nein
2017-03-26	65-74 Jahre	2595	2727.58132084484	-1.58552820674502	nein
2017-04-02	65-74 Jahre	2597	2708.92770253834	-1.34177229440378	nein
2017-04-09	65-74 Jahre	2602	2688.94352446566	-1.04477409693871	nein
2017-04-16	65-74 Jahre	2488	2667.93860463158	-2.18449740437289	nein
2017-04-23	65-74 Jahre	2538	2646.23239805284	-1.31358156640679	nein
2017-04-30	65-74 Jahre	2686	2624.14809846471	0.745881666242745	nein
2017-05-07	65-74 Jahre	2588	2602.00709424687	-0.170480969323955	nein
2017-05-14	65-74 Jahre	2619	2580.12389752223	0.473644338862314	nein
2017-05-21	65-74 Jahre	2578	2558.80163010321	0.235209964516385	nein
2017-05-28	65-74 Jahre	2506	2538.3281146107	-0.399074535142485	nein
2017-06-04	65-74 Jahre	2532	2518.97258581544	0.160974774900146	nein
2017-06-11	65-74 Jahre	2380	2500.9830077762	-1.51417277339421	nein
2017-06-18	65-74 Jahre	2375	2484.58395791481	-1.37517503376527	nein
2017-06-25	65-74 Jahre	2576	2469.9750205288	1.31534771401815	nein
2017-07-02	65-74 Jahre	2480	2457.3296196969	0.283556871638571	nein
2017-07-09	65-74 Jahre	2536	2446.79421499353	1.11327677035889	nein
2017-07-16	65-74 Jahre	2413	2438.4877825049	-0.321125978794121	nein
2017-07-23	65-74 Jahre	2608	2432.50150772607	2.18437020426363	nein
2017-07-30	65-74 Jahre	2435	2428.89862527275	0.0768660281755717	nein
2017-08-06	65-74 Jahre	2517	2427.71435215362	1.11883850965617	nein
2017-08-13	65-74 Jahre	2441	2428.95587578728	0.151682123310124	nein
2017-08-20	65-74 Jahre	2531	2432.60237418706	1.2311252099197	nein
2017-08-27	65-74 Jahre	2451	2438.60506297215	0.155795151756438	nein
2017-09-03	65-74 Jahre	2447	2446.88728130403	0.00141559212590586	nein
2017-09-10	65-74 Jahre	2417	2457.34464570916	-0.506993200638447	nein
2017-09-17	65-74 Jahre	2536	2469.84531624184	0.823297403947986	nein
2017-09-24	65-74 Jahre	2504	2484.23043275811	0.246077420470394	nein
2017-10-01	65-74 Jahre	2502	2500.31478939631	0.020933536103107	nein
2017-10-08	65-74 Jahre	2449	2517.88782187834	-0.8567311747918	nein
2017-10-15	65-74 Jahre	2610	2536.71498418797	0.899521238957128	nein
2017-10-22	65-74 Jahre	2635	2556.53958787285	0.958973455381463	nein
2017-10-29	65-74 Jahre	2580	2577.08516814868	0.0356550448199487	nein
2017-11-05	65-74 Jahre	2526	2598.05842590151	-0.882090500172718	nein
2017-11-12	65-74 Jahre	2595	2619.15277366669	-0.293528207219695	nein
2017-11-19	65-74 Jahre	2629	2640.05248720505	-0.133664999854653	nein
2017-11-26	65-74 Jahre	2725	2660.43743335689	0.774086493527486	nein
2017-12-03	65-74 Jahre	2716	2679.98831087859	0.430925270713166	nein
2017-12-10	65-74 Jahre	2748	2698.3923058521	0.591064574571458	nein
2017-12-17	65-74 Jahre	2674	2715.34902927401	-0.493845498682594	nein
2017-12-24	65-74 Jahre	2683	2730.57657407007	-0.566811694817102	nein
2017-12-31	65-74 Jahre	2715	2743.81750457077	-0.342076632990351	nein
2018-01-07	65-74 Jahre	2788	2754.84457575383	0.391294321097134	nein
2018-01-14	65-74 Jahre	2760	2763.46597420448	-0.0409301697742373	nein
2018-01-21	65-74 Jahre	2802	2769.529878998	0.382196429016005	nein
2018-01-28	65-74 Jahre	2740	2772.92815896282	-0.388879977111901	nein
2018-02-04	65-74 Jahre	2845	2773.59905248573	0.837916240655247	nein
2018-02-11	65-74 Jahre	2957	2771.52871566177	2.16305874976943	nein
2018-02-18	65-74 Jahre	3081	2766.75157179572	3.64158782296451	nein
2018-02-25	65-74 Jahre	3372	2759.34944697279	6.99564193115719	nein
2018-03-04	65-74 Jahre	3636	2749.44952916671	10.0008350071361	nein
2018-03-11	65-74 Jahre	3696	2737.22123858126	10.8001229986664	nein
2018-03-18	65-74 Jahre	3448	2722.87214129342	8.28513127634299	nein
2018-03-25	65-74 Jahre	3266	2706.64307398375	6.46564326701201	nein
2018-04-01	65-74 Jahre	2941	2688.80267256836	2.97524860348438	nein
2018-04-08	65-74 Jahre	2902	2669.64151077441	2.75419526116812	nein
2018-04-15	65-74 Jahre	2844	2649.46605597429	2.31979511993615	nein
2018-04-22	65-74 Jahre	2676	2628.5926396779	0.572711200180359	nein
2018-04-29	65-74 Jahre	2594	2607.34162051063	-0.162465751160613	nein
2018-05-06	65-74 Jahre	2504	2586.03189038554	-1.00762346923438	nein
2018-05-13	65-74 Jahre	2593	2564.97584235403	0.343191930762812	nein
2018-05-20	65-74 Jahre	2528	2544.47488383096	-0.203163939278513	nein
2018-05-27	65-74 Jahre	2459	2524.81554395953	-0.817499295384841	nein
2018-06-03	65-74 Jahre	2564	2506.26619093605	0.7139090984318	nein
2018-06-10	65-74 Jahre	2469	2489.07434587281	-0.250377386551841	nein
2018-06-17	65-74 Jahre	2368	2473.46455548065	-1.32733149736561	nein
2018-06-24	65-74 Jahre	2364	2459.63676726083	-1.20624499720946	nein
2018-07-01	65-74 Jahre	2496	2447.76513832019	0.60387785712385	nein
2018-07-08	65-74 Jahre	2494	2437.99720229202	0.702148480704221	nein
2018-07-15	65-74 Jahre	2508	2430.45331778399	0.972332928680416	nein
2018-07-22	65-74 Jahre	2598	2425.22632569641	2.15498206631629	nein
2018-07-29	65-74 Jahre	2645	2422.38135093363	2.76924053425564	nein
2018-08-05	65-74 Jahre	2960	2421.95569567464	6.56389160396328	nein
2018-08-12	65-74 Jahre	2736	2423.95878565778	3.85813397559617	nein
2018-08-19	65-74 Jahre	2542	2428.37214705609	1.42175305297206	nein
2018-08-26	65-74 Jahre	2481	2435.1494086774	0.575496642477774	nein
2018-09-02	65-74 Jahre	2430	2444.21634163463	-0.17882946118073	nein
2018-09-09	65-74 Jahre	2589	2455.47096551478	1.65931737452931	nein
2018-09-16	65-74 Jahre	2448	2468.78376564264	-0.260229896637728	nein
2018-09-23	65-74 Jahre	2505	2483.99807947736	0.261405815391895	nein
2018-09-30	65-74 Jahre	2376	2500.93072067532	-1.56501808866345	nein
2018-10-07	65-74 Jahre	2600	2519.37291607975	0.992512789138104	nein
2018-10-14	65-74 Jahre	2541	2539.09163307248	0.0235196188339371	nein
2018-10-21	65-74 Jahre	2519	2559.83137165598	-0.502549753956499	nein
2018-10-28	65-74 Jahre	2476	2581.31648679792	-1.29618690756425	nein
2018-11-04	65-74 Jahre	2483	2603.25409168841	-1.47502310552865	nein
2018-11-11	65-74 Jahre	2652	2625.33757168922	0.322545648433031	nein
2018-11-18	65-74 Jahre	2586	2647.25071236453	-0.741954936551794	nein
2018-11-25	65-74 Jahre	2535	2668.67241401443	-1.62001811189954	nein
2018-12-02	65-74 Jahre	2573	2689.28193101307	-1.40205255431054	nein
2018-12-09	65-74 Jahre	2706	2708.76453887362	-0.0329731260733608	nein
2018-12-16	65-74 Jahre	2726	2726.81749758894	-0.00971605531917507	nein
2018-12-23	65-74 Jahre	2795	2743.1561489341	0.612331707612991	nein
2018-12-30	65-74 Jahre	2522	2757.51996061149	-2.82417523478998	nein
2019-01-06	65-74 Jahre	2736	2769.67831373456	-0.397862735872399	nein
2019-01-13	65-74 Jahre	2830	2779.43582411492	0.593263926509782	nein
2019-01-20	65-74 Jahre	2746	2786.6369934215	-0.478760382839173	nein
2019-01-27	65-74 Jahre	2851	2791.1700039582	0.700087682014386	nein
2019-02-03	65-74 Jahre	2829	2792.96950005316	0.422057073304449	nein
2019-02-10	65-74 Jahre	2968	2792.01823839648	2.04509605802607	nein
2019-02-17	65-74 Jahre	3014	2788.34753675451	2.61667418321128	nein
2019-02-24	65-74 Jahre	2987	2782.03650228603	2.38226785149483	nein
2019-03-03	65-74 Jahre	3068	2773.21007371753	3.41442801993619	nein
2019-03-10	65-74 Jahre	2863	2762.03596231939	1.18488237854467	nein
2019-03-17	65-74 Jahre	2882	2748.72062159651	1.56498022307396	nein
2019-03-24	65-74 Jahre	2766	2733.50441202082	0.384943018867086	nein
2019-03-31	65-74 Jahre	2742	2716.65615290518	0.301300126666174	nein
2019-04-07	65-74 Jahre	2733	2698.46726748185	0.411713776620811	nein
2019-04-14	65-74 Jahre	2600	2679.24572920217	-0.955004623510536	nein
2019-04-21	65-74 Jahre	2727	2659.3100079403	0.811354495615296	nein
2019-04-28	65-74 Jahre	2691	2638.98319566411	0.626508655595982	nein
2019-05-05	65-74 Jahre	2484	2618.5874643206	-1.64702316720786	nein
2019-05-12	65-74 Jahre	2645	2598.43897660876	0.565367260823424	nein
2019-05-19	65-74 Jahre	2609	2578.84333552568	0.367953915220383	nein
2019-05-26	65-74 Jahre	2599	2560.0916235108	0.476207134867226	nein
2019-06-02	65-74 Jahre	2591	2542.45704883113	0.595809658849972	nein
2019-06-09	65-74 Jahre	2610	2526.19218729335	1.02958541432262	nein
2019-06-16	65-74 Jahre	2475	2511.52678270956	-0.453613507935787	nein
2019-06-23	65-74 Jahre	2434	2498.66605057439	-0.806673109712696	nein
2019-06-30	65-74 Jahre	2586	2487.78941646975	1.21455135910211	nein
2019-07-07	65-74 Jahre	2536	2479.04961375431	0.70742980622317	nein
2019-07-14	65-74 Jahre	2511	2472.57206376422	0.478550906017773	nein
2019-07-21	65-74 Jahre	2478	2468.45446547765	0.119200396006266	nein
2019-07-28	65-74 Jahre	2978	2466.76652966494	6.18771796425267	nein
2019-08-04	65-74 Jahre	2639	2467.54980417144	2.11863762389107	nein
2019-08-11	65-74 Jahre	2504	2470.81755134637	0.413499049328756	nein
2019-08-18	65-74 Jahre	2405	2476.55465492498	-0.896964992806771	nein
2019-08-25	65-74 Jahre	2467	2484.71755109139	-0.220914612904074	nein
2019-09-01	65-74 Jahre	2641	2495.23419620562	1.79429085398563	nein
2019-09-08	65-74 Jahre	2448	2508.0041009761	-0.746776024994302	nein
2019-09-15	65-74 Jahre	2432	2522.89847689317	-1.13022861259863	nein
2019-09-22	65-74 Jahre	2508	2539.76046443012	-0.392017504988364	nein
2019-09-29	65-74 Jahre	2598	2558.40541821357	0.484651193697906	nein
2019-10-06	65-74 Jahre	2544	2578.62204892149	-0.424142501157169	nein
2019-10-13	65-74 Jahre	2605	2600.17379273916	0.0587257051869126	nein
2019-10-20	65-74 Jahre	2605	2622.8005718024	-0.215963431325836	nein
2019-10-27	65-74 Jahre	2610	2646.22110397285	-0.437982551125526	nein
2019-11-03	65-74 Jahre	2588	2670.1358162109	-0.991525028363919	nein
2019-11-10	65-74 Jahre	2652	2694.23039462968	-0.506181607648911	nein
2019-11-17	65-74 Jahre	2714	2718.17997735581	-0.0497592313265227	nein
2019-11-24	65-74 Jahre	2607	2741.65396452037	-1.60890012528057	nein
2019-12-01	65-74 Jahre	2708	2764.32138449704	-0.666853175360325	nein
2019-12-08	65-74 Jahre	2850	2785.85671881688	0.751024616957342	nein
2019-12-15	65-74 Jahre	2848	2805.94605234669	0.491241541505826	nein
2019-12-22	65-74 Jahre	2874	2824.29338290248	0.578462197648691	nein
2019-12-29	65-74 Jahre	2646	2840.62689812699	-2.29161974008125	nein
2020-01-05	65-74 Jahre	2660	2854.70500966134	-2.28666694606164	nein
2020-01-12	65-74 Jahre	2829	2866.32192743263	-0.433292000459139	nein
2020-01-19	65-74 Jahre	2718	2875.31256164322	-1.83649104839332	nein
2020-01-26	65-74 Jahre	2851	2881.55655731144	-0.353663398457619	nein
2020-02-02	65-74 Jahre	2920	2884.98129552564	0.403543976579714	nein
2020-02-09	65-74 Jahre	2821	2885.56373548452	-0.748269606737122	nein
2020-02-16	65-74 Jahre	2843	2883.33101953735	-0.466963359078635	nein
2020-02-23	65-74 Jahre	2868	2878.35981670642	-0.119850705842196	nein
2020-03-01	65-74 Jahre	2803	2870.77443500491	-0.787811114839984	nein
2020-03-08	65-74 Jahre	2863	2860.74378555214	0.0261668810594769	nein
2020-03-15	65-74 Jahre	2977	2848.47732853035	1.48308693356407	nein
2020-03-22	65-74 Jahre	2962	2834.22016943709	1.4783669136355	nein
2020-03-29	65-74 Jahre	2919	2818.24750164905	1.17085052327173	nein
2020-04-05	65-74 Jahre	3023	2800.85860675024	2.57177367472805	nein
2020-04-12	65-74 Jahre	2977	2782.37062710958	2.26429832104008	nein
2020-04-19	65-74 Jahre	2807	2763.11231649747	0.516906392965392	nein
2020-04-26	65-74 Jahre	2746	2743.41795560346	0.0305983362652084	nein
2020-05-03	65-74 Jahre	2648	2723.62159227352	-0.903825199568799	nein
2020-05-10	65-74 Jahre	2620	2704.05173361889	-1.00885119387313	nein
2020-05-17	65-74 Jahre	2638	2685.02658148139	-0.565177024895643	nein
2020-05-24	65-74 Jahre	2622	2666.84986660049	-0.540816790130568	nein
2020-05-31	65-74 Jahre	2551	2649.80730245983	-1.19950614935666	nein
2020-06-07	65-74 Jahre	2595	2634.16364903062	-0.475057677276706	nein
2020-06-14	65-74 Jahre	2489	2620.16035082917	-1.6048984347081	nein
2020-06-21	65-74 Jahre	2571	2608.0136937209	-0.451202958038835	nein
2020-06-28	65-74 Jahre	2666	2597.91341112329	0.826063999929128	nein
2020-07-05	65-74 Jahre	2540	2590.02166267174	-0.612447010050906	nein
2020-07-12	65-74 Jahre	2421	2584.47230667981	-2.01887130108139	nein
2020-07-19	65-74 Jahre	2507	2581.3703912826	-0.91359717376918	nein
2020-07-26	65-74 Jahre	2565	2580.79179727857	-0.193276628832946	nein
2020-08-02	65-74 Jahre	2602	2582.78297757882	0.234580911400417	nein
2020-08-09	65-74 Jahre	2686	2587.36075299721	1.19699730793851	nein
2020-08-16	65-74 Jahre	2898	2594.51214102756	3.63231162937454	nein
2020-08-23	65-74 Jahre	2690	2604.19421242255	1.03878815291881	nein
2020-08-30	65-74 Jahre	2481	2616.33398898396	-1.65799539879247	nein
2020-09-06	65-74 Jahre	2613	2630.82841415974	-0.216155379639062	nein
